"CellID","Group","Cell","ExpLibSize","Matrix_Order","spatial_index","row","col","Checker_120_15","Mapped_Color"
"Type1_6162","Type1","Cell12234",76292.2144658807,12234,12220,101,99,"Black","#35978f"
"Type1_6163","Type1","Cell12235",52545.463738597,12235,12221,101,100,"Black","#35978f"
"Type2_6073","Type2","Cell12236",51781.5110966158,12236,12240,101,119,"White","#8c510a"
"Type2_6074","Type2","Cell12237",76529.5554976315,12237,12241,102,0,"Black","#8c510a"
"Type2_6075","Type2","Cell12238",62483.535089836,12238,12242,102,1,"Black","#8c510a"
"Type1_6164","Type1","Cell12239",54366.147822383,12239,12222,101,101,"Black","#35978f"
"Type2_6076","Type2","Cell12240",39161.4270076655,12240,12245,102,4,"Black","#8c510a"
"Type1_6165","Type1","Cell12241",47202.9755465108,12241,12223,101,102,"Black","#35978f"
"Type2_6077","Type2","Cell12242",52731.1543603188,12242,12246,102,5,"Black","#8c510a"
"Type2_6078","Type2","Cell12243",55282.2780626247,12243,12252,102,11,"Black","#8c510a"
"Type1_6166","Type1","Cell12244",60925.8000727906,12244,12224,101,103,"Black","#35978f"
"Type2_6079","Type2","Cell12245",58108.3403776899,12245,12256,102,15,"White","#8c510a"
"Type2_6080","Type2","Cell12246",75047.8511551965,12246,12257,102,16,"White","#8c510a"
"Type1_6167","Type1","Cell12247",43204.2854844133,12247,12225,101,104,"Black","#35978f"
"Type2_6081","Type2","Cell12248",50521.1778733268,12248,12258,102,17,"White","#8c510a"
"Type1_6168","Type1","Cell12249",50888.627422968,12249,12243,102,2,"Black","#35978f"
"Type1_6169","Type1","Cell12250",66105.5463390947,12250,12244,102,3,"Black","#35978f"
"Type2_6082","Type2","Cell12251",37094.2266181422,12251,12259,102,18,"White","#8c510a"
"Type1_6170","Type1","Cell12252",56515.0756229464,12252,12247,102,6,"Black","#35978f"
"Type2_6083","Type2","Cell12253",49070.6570236894,12253,12260,102,19,"White","#8c510a"
"Type2_6084","Type2","Cell12254",67382.8945793774,12254,12261,102,20,"White","#8c510a"
"Type2_6085","Type2","Cell12255",55362.1346310295,12255,12262,102,21,"White","#8c510a"
"Type2_6086","Type2","Cell12256",49450.0901197182,12256,12264,102,23,"White","#8c510a"
"Type2_6087","Type2","Cell12257",56233.5644101847,12257,12265,102,24,"White","#8c510a"
"Type2_6088","Type2","Cell12258",55486.3264010355,12258,12266,102,25,"White","#8c510a"
"Type1_6171","Type1","Cell12259",68572.8769050775,12259,12248,102,7,"Black","#35978f"
"Type1_6172","Type1","Cell12260",57531.9056546324,12260,12249,102,8,"Black","#35978f"
"Type2_6089","Type2","Cell12261",73028.5595051323,12261,12267,102,26,"White","#8c510a"
"Type1_6173","Type1","Cell12262",60111.4111672014,12262,12250,102,9,"Black","#35978f"
"Type2_6090","Type2","Cell12263",54348.8161317681,12263,12268,102,27,"White","#8c510a"
"Type1_6174","Type1","Cell12264",60655.0527629767,12264,12251,102,10,"Black","#35978f"
"Type2_6091","Type2","Cell12265",55136.4138248816,12265,12269,102,28,"White","#8c510a"
"Type2_6092","Type2","Cell12266",61702.6186314218,12266,12270,102,29,"White","#8c510a"
"Type2_6093","Type2","Cell12267",97723.3240614406,12267,12273,102,32,"Black","#8c510a"
"Type1_6175","Type1","Cell12268",74584.2869816603,12268,12253,102,12,"Black","#35978f"
"Type1_6176","Type1","Cell12269",50226.8808211477,12269,12254,102,13,"Black","#35978f"
"Type1_6177","Type1","Cell12270",67637.3891411429,12270,12255,102,14,"Black","#35978f"
"Type1_6178","Type1","Cell12271",41114.0289249489,12271,12263,102,22,"White","#35978f"
"Type2_6094","Type2","Cell12272",75249.4042234529,12272,12277,102,36,"Black","#8c510a"
"Type1_6179","Type1","Cell12273",43035.5082577458,12273,12271,102,30,"Black","#35978f"
"Type1_6180","Type1","Cell12274",63762.1384510953,12274,12272,102,31,"Black","#35978f"
"Type2_6095","Type2","Cell12275",67290.893758652,12275,12278,102,37,"Black","#8c510a"
"Type1_6181","Type1","Cell12276",57678.0811009959,12276,12274,102,33,"Black","#35978f"
"Type2_6096","Type2","Cell12277",62214.64636876,12277,12282,102,41,"Black","#8c510a"
"Type2_6097","Type2","Cell12278",96688.4536793395,12278,12286,102,45,"White","#8c510a"
"Type2_6098","Type2","Cell12279",60719.879102431,12279,12287,102,46,"White","#8c510a"
"Type2_6099","Type2","Cell12280",53488.7557324561,12280,12288,102,47,"White","#8c510a"
"Type2_6100","Type2","Cell12281",51575.615641205,12281,12289,102,48,"White","#8c510a"
"Type2_6101","Type2","Cell12282",75367.252731783,12282,12290,102,49,"White","#8c510a"
"Type1_6182","Type1","Cell12283",42615.7265193167,12283,12275,102,34,"Black","#35978f"
"Type2_6102","Type2","Cell12284",72655.594794413,12284,12291,102,50,"White","#8c510a"
"Type2_6103","Type2","Cell12285",61459.9142016487,12285,12293,102,52,"White","#8c510a"
"Type1_6183","Type1","Cell12286",63635.660750028,12286,12276,102,35,"Black","#35978f"
"Type1_6184","Type1","Cell12287",54183.0655891639,12287,12279,102,38,"Black","#35978f"
"Type2_6104","Type2","Cell12288",43911.7319922204,12288,12294,102,53,"White","#8c510a"
"Type1_6185","Type1","Cell12289",62139.6076717052,12289,12280,102,39,"Black","#35978f"
"Type2_6105","Type2","Cell12290",63791.197030044,12290,12296,102,55,"White","#8c510a"
"Type1_6186","Type1","Cell12291",58844.7897559966,12291,12281,102,40,"Black","#35978f"
"Type1_6187","Type1","Cell12292",61378.2973556962,12292,12283,102,42,"Black","#35978f"
"Type2_6106","Type2","Cell12293",70613.3570669744,12293,12297,102,56,"White","#8c510a"
"Type2_6107","Type2","Cell12294",68788.2041201202,12294,12298,102,57,"White","#8c510a"
"Type1_6188","Type1","Cell12295",57930.5258118671,12295,12284,102,43,"Black","#35978f"
"Type2_6108","Type2","Cell12296",53684.1352978227,12296,12299,102,58,"White","#8c510a"
"Type2_6109","Type2","Cell12297",58117.7444851634,12297,12301,102,60,"Black","#8c510a"
"Type1_6189","Type1","Cell12298",53388.1986381633,12298,12285,102,44,"Black","#35978f"
"Type2_6110","Type2","Cell12299",61499.8072909033,12299,12303,102,62,"Black","#8c510a"
"Type1_6190","Type1","Cell12300",63041.5609562613,12300,12292,102,51,"White","#35978f"
"Type2_6111","Type2","Cell12301",46676.1975083042,12301,12307,102,66,"Black","#8c510a"
"Type1_6191","Type1","Cell12302",60001.7764969966,12302,12295,102,54,"White","#35978f"
"Type1_6192","Type1","Cell12303",46331.0239527117,12303,12300,102,59,"White","#35978f"
"Type2_6112","Type2","Cell12304",80355.1894164684,12304,12309,102,68,"Black","#8c510a"
"Type2_6113","Type2","Cell12305",51779.7983177979,12305,12312,102,71,"Black","#8c510a"
"Type2_6114","Type2","Cell12306",68480.7191685065,12306,12316,102,75,"White","#8c510a"
"Type1_6193","Type1","Cell12307",51744.3493555527,12307,12302,102,61,"Black","#35978f"
"Type2_6115","Type2","Cell12308",48578.2225522963,12308,12317,102,76,"White","#8c510a"
"Type1_6194","Type1","Cell12309",60414.8408117048,12309,12304,102,63,"Black","#35978f"
"Type1_6195","Type1","Cell12310",77700.5791327251,12310,12305,102,64,"Black","#35978f"
"Type1_6196","Type1","Cell12311",63365.086901992,12311,12306,102,65,"Black","#35978f"
"Type1_6197","Type1","Cell12312",72663.9334526429,12312,12308,102,67,"Black","#35978f"
"Type2_6116","Type2","Cell12313",59152.2238685227,12313,12318,102,77,"White","#8c510a"
"Type1_6198","Type1","Cell12314",54064.4083052824,12314,12310,102,69,"Black","#35978f"
"Type2_6117","Type2","Cell12315",55881.4201900315,12315,12319,102,78,"White","#8c510a"
"Type1_6199","Type1","Cell12316",51865.9732653054,12316,12311,102,70,"Black","#35978f"
"Type1_6200","Type1","Cell12317",63275.0905421194,12317,12313,102,72,"Black","#35978f"
"Type2_6118","Type2","Cell12318",56759.1360930218,12318,12320,102,79,"White","#8c510a"
"Type1_6201","Type1","Cell12319",53759.9912447263,12319,12314,102,73,"Black","#35978f"
"Type2_6119","Type2","Cell12320",67258.5443600143,12320,12324,102,83,"White","#8c510a"
"Type2_6120","Type2","Cell12321",50609.276293078,12321,12326,102,85,"White","#8c510a"
"Type2_6121","Type2","Cell12322",76101.4225709023,12322,12327,102,86,"White","#8c510a"
"Type1_6202","Type1","Cell12323",76033.1338447033,12323,12315,102,74,"Black","#35978f"
"Type1_6203","Type1","Cell12324",62318.7337860413,12324,12321,102,80,"White","#35978f"
"Type2_6122","Type2","Cell12325",62767.3849238048,12325,12328,102,87,"White","#8c510a"
"Type2_6123","Type2","Cell12326",57083.0407279578,12326,12329,102,88,"White","#8c510a"
"Type1_6204","Type1","Cell12327",68088.7352082055,12327,12322,102,81,"White","#35978f"
"Type1_6205","Type1","Cell12328",55879.1864630086,12328,12323,102,82,"White","#35978f"
"Type1_6206","Type1","Cell12329",44657.201011749,12329,12325,102,84,"White","#35978f"
"Type1_6207","Type1","Cell12330",50293.9060107626,12330,12330,102,89,"White","#35978f"
"Type1_6208","Type1","Cell12331",59709.8470889689,12331,12331,102,90,"Black","#35978f"
"Type1_6209","Type1","Cell12332",50118.1977304236,12332,12332,102,91,"Black","#35978f"
"Type1_6210","Type1","Cell12333",56307.099784411,12333,12333,102,92,"Black","#35978f"
"Type2_6124","Type2","Cell12334",46630.9755588215,12334,12336,102,95,"Black","#8c510a"
"Type1_6211","Type1","Cell12335",58484.0797911801,12335,12334,102,93,"Black","#35978f"
"Type1_6212","Type1","Cell12336",66804.2631444529,12336,12335,102,94,"Black","#35978f"
"Type2_6125","Type2","Cell12337",43374.4547449039,12337,12337,102,96,"Black","#8c510a"
"Type2_6126","Type2","Cell12338",79356.2437571179,12338,12338,102,97,"Black","#8c510a"
"Type2_6127","Type2","Cell12339",59174.3369427256,12339,12339,102,98,"Black","#8c510a"
"Type2_6128","Type2","Cell12340",60411.4351340759,12340,12345,102,104,"Black","#8c510a"
"Type1_6213","Type1","Cell12341",80642.8500383693,12341,12340,102,99,"Black","#35978f"
"Type2_6129","Type2","Cell12342",87206.1617860762,12342,12346,102,105,"White","#8c510a"
"Type2_6130","Type2","Cell12343",59233.7355838891,12343,12347,102,106,"White","#8c510a"
"Type1_6214","Type1","Cell12344",74829.6218588133,12344,12341,102,100,"Black","#35978f"
"Type2_6131","Type2","Cell12345",82692.6853091015,12345,12348,102,107,"White","#8c510a"
"Type1_6215","Type1","Cell12346",79822.9518567438,12346,12342,102,101,"Black","#35978f"
"Type1_6216","Type1","Cell12347",68398.7414078065,12347,12343,102,102,"Black","#35978f"
"Type2_6132","Type2","Cell12348",63692.6130913159,12348,12349,102,108,"White","#8c510a"
"Type2_6133","Type2","Cell12349",58152.4263691163,12349,12350,102,109,"White","#8c510a"
"Type2_6134","Type2","Cell12350",44848.5839732001,12350,12351,102,110,"White","#8c510a"
"Type1_6217","Type1","Cell12351",76192.1327521838,12351,12344,102,103,"Black","#35978f"
"Type2_6135","Type2","Cell12352",70344.0827900524,12352,12353,102,112,"White","#8c510a"
"Type2_6136","Type2","Cell12353",71287.7800727203,12353,12354,102,113,"White","#8c510a"
"Type1_6218","Type1","Cell12354",52898.8431325267,12354,12352,102,111,"White","#35978f"
"Type2_6137","Type2","Cell12355",70605.3161250524,12355,12360,102,119,"White","#8c510a"
"Type2_6138","Type2","Cell12356",60621.5784210266,12356,12363,103,2,"Black","#8c510a"
"Type1_6219","Type1","Cell12357",59691.8351181663,12357,12355,102,114,"White","#35978f"
"Type2_6139","Type2","Cell12358",48240.3339331782,12358,12369,103,8,"Black","#8c510a"
"Type2_6140","Type2","Cell12359",51185.6970642857,12359,12370,103,9,"Black","#8c510a"
"Type1_6220","Type1","Cell12360",44610.2594836485,12360,12356,102,115,"White","#35978f"
"Type1_6221","Type1","Cell12361",60361.5252706853,12361,12357,102,116,"White","#35978f"
"Type2_6141","Type2","Cell12362",82798.0772595786,12362,12372,103,11,"Black","#8c510a"
"Type2_6142","Type2","Cell12363",62647.1364314325,12363,12376,103,15,"White","#8c510a"
"Type1_6222","Type1","Cell12364",45345.4804375973,12364,12358,102,117,"White","#35978f"
"Type2_6143","Type2","Cell12365",51829.9055703498,12365,12377,103,16,"White","#8c510a"
"Type2_6144","Type2","Cell12366",51585.8807509459,12366,12378,103,17,"White","#8c510a"
"Type2_6145","Type2","Cell12367",58997.9634617227,12367,12379,103,18,"White","#8c510a"
"Type2_6146","Type2","Cell12368",55927.9256521765,12368,12380,103,19,"White","#8c510a"
"Type1_6223","Type1","Cell12369",56711.0812577497,12369,12359,102,118,"White","#35978f"
"Type2_6147","Type2","Cell12370",54056.5282400948,12370,12381,103,20,"White","#8c510a"
"Type1_6224","Type1","Cell12371",55323.6356162026,12371,12361,103,0,"Black","#35978f"
"Type2_6148","Type2","Cell12372",59782.9218855656,12372,12383,103,22,"White","#8c510a"
"Type1_6225","Type1","Cell12373",43787.5576793762,12373,12362,103,1,"Black","#35978f"
"Type2_6149","Type2","Cell12374",85441.6505531759,12374,12385,103,24,"White","#8c510a"
"Type1_6226","Type1","Cell12375",62751.6139756643,12375,12364,103,3,"Black","#35978f"
"Type2_6150","Type2","Cell12376",57356.8512580959,12376,12386,103,25,"White","#8c510a"
"Type2_6151","Type2","Cell12377",62810.7396759686,12377,12387,103,26,"White","#8c510a"
"Type2_6152","Type2","Cell12378",45605.332543314,12378,12389,103,28,"White","#8c510a"
"Type2_6153","Type2","Cell12379",51598.7507572263,12379,12390,103,29,"White","#8c510a"
"Type1_6227","Type1","Cell12380",48348.5248939355,12380,12365,103,4,"Black","#35978f"
"Type1_6228","Type1","Cell12381",81467.6787685605,12381,12366,103,5,"Black","#35978f"
"Type1_6229","Type1","Cell12382",57282.963274451,12382,12367,103,6,"Black","#35978f"
"Type2_6154","Type2","Cell12383",58217.3151046005,12383,12393,103,32,"Black","#8c510a"
"Type2_6155","Type2","Cell12384",54288.0582938632,12384,12394,103,33,"Black","#8c510a"
"Type1_6230","Type1","Cell12385",58200.3496239601,12385,12368,103,7,"Black","#35978f"
"Type1_6231","Type1","Cell12386",75443.4397187926,12386,12371,103,10,"Black","#35978f"
"Type1_6232","Type1","Cell12387",59147.7196681721,12387,12373,103,12,"Black","#35978f"
"Type2_6156","Type2","Cell12388",66193.5312076831,12388,12405,103,44,"Black","#8c510a"
"Type1_6233","Type1","Cell12389",58670.9174187441,12389,12374,103,13,"Black","#35978f"
"Type2_6157","Type2","Cell12390",58569.7485892926,12390,12406,103,45,"White","#8c510a"
"Type1_6234","Type1","Cell12391",88611.3433876333,12391,12375,103,14,"Black","#35978f"
"Type1_6235","Type1","Cell12392",97890.048942802,12392,12382,103,21,"White","#35978f"
"Type2_6158","Type2","Cell12393",42348.6424539509,12393,12407,103,46,"White","#8c510a"
"Type2_6159","Type2","Cell12394",48791.0202667971,12394,12408,103,47,"White","#8c510a"
"Type1_6236","Type1","Cell12395",69464.766794714,12395,12384,103,23,"White","#35978f"
"Type1_6237","Type1","Cell12396",71632.8501854493,12396,12388,103,27,"White","#35978f"
"Type2_6160","Type2","Cell12397",50439.8118534657,12397,12409,103,48,"White","#8c510a"
"Type1_6238","Type1","Cell12398",61456.4048933061,12398,12391,103,30,"Black","#35978f"
"Type1_6239","Type1","Cell12399",62114.3020703474,12399,12392,103,31,"Black","#35978f"
"Type1_6240","Type1","Cell12400",41140.9748200417,12400,12395,103,34,"Black","#35978f"
"Type2_6161","Type2","Cell12401",49344.0365226626,12401,12410,103,49,"White","#8c510a"
"Type2_6162","Type2","Cell12402",57301.8036887902,12402,12412,103,51,"White","#8c510a"
"Type2_6163","Type2","Cell12403",64212.6989120936,12403,12413,103,52,"White","#8c510a"
"Type2_6164","Type2","Cell12404",80578.8797719526,12404,12414,103,53,"White","#8c510a"
"Type2_6165","Type2","Cell12405",45703.1629817794,12405,12415,103,54,"White","#8c510a"
"Type2_6166","Type2","Cell12406",48889.8567317425,12406,12416,103,55,"White","#8c510a"
"Type1_6241","Type1","Cell12407",48644.0847896057,12407,12396,103,35,"Black","#35978f"
"Type1_6242","Type1","Cell12408",70287.6955040462,12408,12397,103,36,"Black","#35978f"
"Type2_6167","Type2","Cell12409",71290.5966460067,12409,12417,103,56,"White","#8c510a"
"Type1_6243","Type1","Cell12410",86675.5860976347,12410,12398,103,37,"Black","#35978f"
"Type2_6168","Type2","Cell12411",78527.6565880806,12411,12419,103,58,"White","#8c510a"
"Type1_6244","Type1","Cell12412",52946.7052133375,12412,12399,103,38,"Black","#35978f"
"Type1_6245","Type1","Cell12413",47106.2640038234,12413,12400,103,39,"Black","#35978f"
"Type1_6246","Type1","Cell12414",59313.850849273,12414,12401,103,40,"Black","#35978f"
"Type2_6169","Type2","Cell12415",43220.6452967542,12415,12420,103,59,"White","#8c510a"
"Type1_6247","Type1","Cell12416",74335.7331685182,12416,12402,103,41,"Black","#35978f"
"Type1_6248","Type1","Cell12417",53378.7876856714,12417,12403,103,42,"Black","#35978f"
"Type1_6249","Type1","Cell12418",71622.2954215455,12418,12404,103,43,"Black","#35978f"
"Type1_6250","Type1","Cell12419",48011.2770563023,12419,12411,103,50,"White","#35978f"
"Type1_6251","Type1","Cell12420",61885.3454051699,12420,12418,103,57,"White","#35978f"
"Type2_6170","Type2","Cell12421",88017.1059747131,12421,12424,103,63,"Black","#8c510a"
"Type2_6171","Type2","Cell12422",45731.6230304697,12422,12431,103,70,"Black","#8c510a"
"Type2_6172","Type2","Cell12423",66255.1390007766,12423,12436,103,75,"White","#8c510a"
"Type1_6252","Type1","Cell12424",72559.1123319859,12424,12421,103,60,"Black","#35978f"
"Type2_6173","Type2","Cell12425",54887.4699559289,12425,12437,103,76,"White","#8c510a"
"Type1_6253","Type1","Cell12426",74484.3601807806,12426,12422,103,61,"Black","#35978f"
"Type2_6174","Type2","Cell12427",62351.4911329409,12427,12438,103,77,"White","#8c510a"
"Type1_6254","Type1","Cell12428",84284.1928952419,12428,12423,103,62,"Black","#35978f"
"Type2_6175","Type2","Cell12429",36970.35677518,12429,12439,103,78,"White","#8c510a"
"Type1_6255","Type1","Cell12430",67068.3891033084,12430,12425,103,64,"Black","#35978f"
"Type2_6176","Type2","Cell12431",41703.1274377353,12431,12440,103,79,"White","#8c510a"
"Type2_6177","Type2","Cell12432",50262.5643590625,12432,12441,103,80,"White","#8c510a"
"Type2_6178","Type2","Cell12433",76263.5695367075,12433,12442,103,81,"White","#8c510a"
"Type1_6256","Type1","Cell12434",55756.1265028474,12434,12426,103,65,"Black","#35978f"
"Type1_6257","Type1","Cell12435",88527.994777391,12435,12427,103,66,"Black","#35978f"
"Type2_6179","Type2","Cell12436",53490.4363082553,12436,12443,103,82,"White","#8c510a"
"Type2_6180","Type2","Cell12437",62612.5877652407,12437,12444,103,83,"White","#8c510a"
"Type2_6181","Type2","Cell12438",48418.9884509293,12438,12445,103,84,"White","#8c510a"
"Type2_6182","Type2","Cell12439",69853.0049193129,12439,12446,103,85,"White","#8c510a"
"Type1_6258","Type1","Cell12440",51069.9162858346,12440,12428,103,67,"Black","#35978f"
"Type2_6183","Type2","Cell12441",78850.371167626,12441,12447,103,86,"White","#8c510a"
"Type2_6184","Type2","Cell12442",86814.4767460722,12442,12448,103,87,"White","#8c510a"
"Type2_6185","Type2","Cell12443",60711.1220989929,12443,12449,103,88,"White","#8c510a"
"Type1_6259","Type1","Cell12444",54920.4511714957,12444,12429,103,68,"Black","#35978f"
"Type2_6186","Type2","Cell12445",46431.3850831084,12445,12450,103,89,"White","#8c510a"
"Type1_6260","Type1","Cell12446",67636.1980915674,12446,12430,103,69,"Black","#35978f"
"Type1_6261","Type1","Cell12447",39863.2582111844,12447,12432,103,71,"Black","#35978f"
"Type1_6262","Type1","Cell12448",51206.0541094861,12448,12433,103,72,"Black","#35978f"
"Type2_6187","Type2","Cell12449",59332.1912083807,12449,12453,103,92,"Black","#8c510a"
